file,line,type,commit,author,date,time,timezone,datetime,depth,length
index.html,15,html,5f367b07,dayoungin-ucsd,2026-04-24,16:33:13,-07:00,2026-04-24T16:33:13-07:00,2,26
index.html,16,html,8a693eb8,dayoungin-ucsd,2026-04-24,17:34:27,-07:00,2026-04-24T17:34:27-07:00,0,0
index.html,17,html,8a693eb8,dayoungin-ucsd,2026-04-24,17:34:27,-07:00,2026-04-24T17:34:27-07:00,2,22
index.html,18,html,8a693eb8,dayoungin-ucsd,2026-04-24,17:34:27,-07:00,2026-04-24T17:34:27-07:00,2,28
index.html,19,html,8a693eb8,dayoungin-ucsd,2026-04-24,17:34:27,-07:00,2026-04-24T17:34:27-07:00,2,0
index.html,20,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,45
index.html,21,html,efa413e2,dayoungin-ucsd,2026-04-24,16:31:17,-07:00,2026-04-24T16:31:17-07:00,2,50
index.html,22,html,36040b9d,dayoungin-ucsd,2026-04-01,21:45:38,-07:00,2026-04-01T21:45:38-07:00,0,5
index.html,23,html,36040b9d,dayoungin-ucsd,2026-04-01,21:45:38,-07:00,2026-04-01T21:45:38-07:00,0,5
global.js,1,js,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,0,25
global.js,2,js,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,0,0
global.js,3,js,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,0,41
global.js,4,js,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,51
global.js,5,js,d7dff20c,dayoungin-ucsd,2026-04-16,03:02:43,-07:00,2026-04-16T03:02:43-07:00,0,0
global.js,6,js,d7dff20c,dayoungin-ucsd,2026-04-16,03:02:43,-07:00,2026-04-16T03:02:43-07:00,0,0
global.js,7,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,28
global.js,8,js,d7dff20c,dayoungin-ucsd,2026-04-16,03:02:43,-07:00,2026-04-16T03:02:43-07:00,0,0
global.js,9,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,33
global.js,10,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,73
global.js,11,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,3
global.js,12,js,d7dff20c,dayoungin-ucsd,2026-04-16,03:02:43,-07:00,2026-04-16T03:02:43-07:00,0,0
global.js,13,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,39
global.js,14,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,0
global.js,15,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,11
global.js,16,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,2,24
global.js,17,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,2,37
global.js,18,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,2,35
global.js,19,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,2,33
global.js,20,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,2,59
global.js,21,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,0
global.js,22,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,0
global.js,23,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,38
global.js,24,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,25
global.js,25,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,0
global.js,26,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,0,31
global.js,27,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,2,11
global.js,28,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,2,0
global.js,29,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,4,26
global.js,30,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,6,4
global.js,31,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,6,6
global.js,32,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,8,43
global.js,33,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,8,34
global.js,34,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,8,32
global.js,35,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,6,7
global.js,36,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,4,8
global.js,37,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,0,0
global.js,38,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,0,0
global.js,39,js,47fae255,dayoungin-ucsd,2026-04-17,02:31:44,-07:00,2026-04-17T02:31:44-07:00,0,88
global.js,40,js,47fae255,dayoungin-ucsd,2026-04-17,02:31:44,-07:00,2026-04-17T02:31:44-07:00,2,3
global.js,41,js,47fae255,dayoungin-ucsd,2026-04-17,02:31:44,-07:00,2026-04-17T02:31:44-07:00,2,21
global.js,42,js,47fae255,dayoungin-ucsd,2026-04-17,02:31:44,-07:00,2026-04-17T02:31:44-07:00,0,0
global.js,43,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,0,20
global.js,44,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,2,14
global.js,45,js,3f90ebfe,dayoungin-ucsd,2026-04-16,12:58:06,-07:00,2026-04-16T12:58:06-07:00,2,18
global.js,46,js,47fae255,dayoungin-ucsd,2026-04-17,02:31:44,-07:00,2026-04-17T02:31:44-07:00,0,0
global.js,47,js,47fae255,dayoungin-ucsd,2026-04-17,02:31:44,-07:00,2026-04-17T02:31:44-07:00,2,28
global.js,48,js,47fae255,dayoungin-ucsd,2026-04-17,02:31:44,-07:00,2026-04-17T02:31:44-07:00,4,20
global.js,49,js,47fae255,dayoungin-ucsd,2026-04-17,02:31:44,-07:00,2026-04-17T02:31:44-07:00,2,0
global.js,50,js,4609e5e1,dayoungin-ucsd,2026-04-17,01:59:01,-07:00,2026-04-17T01:59:01-07:00,2,0
global.js,51,js,01635873,dayoungin-ucsd,2026-04-17,02:34:49,-07:00,2026-04-17T02:34:49-07:00,2,70
global.js,52,js,01635873,dayoungin-ucsd,2026-04-17,02:34:49,-07:00,2026-04-17T02:34:49-07:00,2,34
global.js,53,js,01635873,dayoungin-ucsd,2026-04-17,02:34:49,-07:00,2026-04-17T02:34:49-07:00,2,11
global.js,54,js,01635873,dayoungin-ucsd,2026-04-17,02:34:49,-07:00,2026-04-17T02:34:49-07:00,2,20
global.js,55,js,aca11583,dayoungin-ucsd,2026-04-17,03:06:36,-07:00,2026-04-17T03:06:36-07:00,0,0
global.js,56,js,aca11583,dayoungin-ucsd,2026-04-17,03:06:36,-07:00,2026-04-17T03:06:36-07:00,2,65
global.js,57,js,aca11583,dayoungin-ucsd,2026-04-17,03:06:36,-07:00,2026-04-17T03:06:36-07:00,4,25
global.js,58,js,aca11583,dayoungin-ucsd,2026-04-17,03:06:36,-07:00,2026-04-17T03:06:36-07:00,2,0
global.js,59,js,aca11583,dayoungin-ucsd,2026-04-17,03:06:36,-07:00,2026-04-17T03:06:36-07:00,0,0
global.js,60,js,aca11583,dayoungin-ucsd,2026-04-17,03:06:36,-07:00,2026-04-17T03:06:36-07:00,2,29
global.js,61,js,aca11583,dayoungin-ucsd,2026-04-17,03:06:36,-07:00,2026-04-17T03:06:36-07:00,4,18
global.js,62,js,aca11583,dayoungin-ucsd,2026-04-17,03:06:36,-07:00,2026-04-17T03:06:36-07:00,2,0
global.js,63,js,aca11583,dayoungin-ucsd,2026-04-17,03:06:36,-07:00,2026-04-17T03:06:36-07:00,0,0
global.js,64,js,01635873,dayoungin-ucsd,2026-04-17,02:34:49,-07:00,2026-04-17T02:34:49-07:00,2,12
global.js,65,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,0,0
global.js,66,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,0,0
global.js,67,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,0,44
global.js,68,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,0,0
global.js,69,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,0,49
global.js,70,js,9c70ce07,dayoungin-ucsd,2026-04-17,03:26:53,-07:00,2026-04-17T03:26:53-07:00,2,57
global.js,71,js,deba60e3,dayoungin-ucsd,2026-04-17,03:28:19,-07:00,2026-04-17T03:28:19-07:00,0,0
global.js,72,js,deba60e3,dayoungin-ucsd,2026-04-17,03:28:19,-07:00,2026-04-17T03:28:19-07:00,2,77
global.js,73,js,1aed1a4c,dayoungin-ucsd,2026-04-17,03:31:32,-07:00,2026-04-17T03:31:32-07:00,0,0
global.js,74,js,1aed1a4c,dayoungin-ucsd,2026-04-17,03:31:32,-07:00,2026-04-17T03:31:32-07:00,2,44
global.js,75,js,1aed1a4c,dayoungin-ucsd,2026-04-17,03:31:32,-07:00,2026-04-17T03:31:32-07:00,0,1
global.js,76,js,1aed1a4c,dayoungin-ucsd,2026-04-17,03:31:32,-07:00,2026-04-17T03:31:32-07:00,0,0
global.js,77,js,1aed1a4c,dayoungin-ucsd,2026-04-17,03:31:32,-07:00,2026-04-17T03:31:32-07:00,0,34
global.js,78,js,1aed1a4c,dayoungin-ucsd,2026-04-17,03:31:32,-07:00,2026-04-17T03:31:32-07:00,2,83
global.js,79,js,1aed1a4c,dayoungin-ucsd,2026-04-17,03:31:32,-07:00,2026-04-17T03:31:32-07:00,0,0
global.js,80,js,78a1c376,dayoungin-ucsd,2026-04-17,03:33:04,-07:00,2026-04-17T03:33:04-07:00,2,38
global.js,81,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,0,0
global.js,82,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,0,0
global.js,83,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,0,40
global.js,84,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,0,0
global.js,85,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,0,49
global.js,86,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,2,21
global.js,87,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,2,0
global.js,88,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,2,28
global.js,89,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,2,26
global.js,90,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,0,0
global.js,91,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,2,31
global.js,92,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,4,45
global.js,93,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,2,0
global.js,94,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,0,0
global.js,95,js,aa356d02,dayoungin-ucsd,2026-04-17,15:08:18,-07:00,2026-04-17T15:08:18-07:00,2,18
global.js,96,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,1
global.js,97,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,0
global.js,98,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,36
global.js,99,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,1,3
global.js,100,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,2,39
global.js,101,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,2,32
global.js,102,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,1,0
global.js,103,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,2,17
global.js,104,js,5577f8cf,dayoungin-ucsd,2026-04-24,12:07:12,-07:00,2026-04-24T12:07:12-07:00,4,66
global.js,105,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,2,0
global.js,106,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,0
global.js,107,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,2,33
global.js,108,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,2,10
global.js,109,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,2,0
global.js,110,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,15
global.js,111,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,2,59
global.js,112,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,1,0
global.js,113,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,0
global.js,114,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,0
global.js,115,js,5b2e3951,dayoungin-ucsd,2026-04-24,12:22:01,-07:00,2026-04-24T12:22:01-07:00,0,79
global.js,116,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,2,30
global.js,117,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,0
global.js,118,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,2,29
global.js,119,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,4,48
global.js,120,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,0
global.js,121,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,4,19
global.js,122,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,6,49
global.js,123,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,6,49
global.js,124,js,9225daa0,dayoungin-ucsd,2026-05-01,00:25:25,-07:00,2026-05-01T00:25:25-07:00,6,3
global.js,125,js,9225daa0,dayoungin-ucsd,2026-05-01,00:25:25,-07:00,2026-05-01T00:25:25-07:00,8,27
global.js,126,js,9225daa0,dayoungin-ucsd,2026-05-01,00:25:25,-07:00,2026-05-01T00:25:25-07:00,8,44
global.js,127,js,9225daa0,dayoungin-ucsd,2026-05-01,00:25:25,-07:00,2026-05-01T00:25:25-07:00,6,4
global.js,128,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,4,0
global.js,129,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,0
global.js,130,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,4,36
global.js,131,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,2,0
global.js,132,js,8a693eb8,dayoungin-ucsd,2026-04-24,17:34:27,-07:00,2026-04-24T17:34:27-07:00,0,0
global.js,133,js,8a693eb8,dayoungin-ucsd,2026-04-24,17:34:27,-07:00,2026-04-24T17:34:27-07:00,0,0
global.js,134,js,8a693eb8,dayoungin-ucsd,2026-04-24,17:34:27,-07:00,2026-04-24T17:34:27-07:00,0,47
global.js,135,js,8a693eb8,dayoungin-ucsd,2026-04-24,17:34:27,-07:00,2026-04-24T17:34:27-07:00,2,59
global.js,136,js,5aebcffc,dayoungin-ucsd,2026-04-24,12:28:42,-07:00,2026-04-24T12:28:42-07:00,0,0
resume/index.html,1,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,13
resume/index.html,2,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,14
resume/index.html,3,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,4
resume/index.html,4,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,2,20
resume/index.html,5,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,2,68
resume/index.html,6,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,2,32
resume/index.html,7,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,2,41
resume/index.html,8,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,5
resume/index.html,9,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,4
resume/index.html,10,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,26
resume/index.html,11,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,0
resume/index.html,12,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,16
resume/index.html,13,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,7
resume/index.html,14,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,16
resume/index.html,15,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,7
resume/index.html,16,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,22
resume/index.html,17,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,36
resume/index.html,18,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,22
resume/index.html,19,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,8
resume/index.html,20,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,0
resume/index.html,21,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,7
resume/index.html,22,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,42
resume/index.html,23,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,25
resume/index.html,24,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,22
resume/index.html,25,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,8
resume/index.html,26,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,8
resume/index.html,27,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,0
resume/index.html,28,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,17
resume/index.html,29,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,7
resume/index.html,30,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,17
resume/index.html,31,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,0
resume/index.html,32,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,7
resume/index.html,33,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,21
resume/index.html,34,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,55
resume/index.html,35,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,22
resume/index.html,36,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,8
resume/index.html,37,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,0
resume/index.html,38,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,8
resume/index.html,39,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,0
resume/index.html,40,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,13
resume/index.html,41,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,7
resume/index.html,42,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,13
resume/index.html,43,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,2
resume/index.html,44,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,13
resume/index.html,45,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,17
resume/index.html,46,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,3
resume/index.html,47,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,8
resume/index.html,48,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,0
resume/index.html,49,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,12
resume/index.html,50,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,7
resume/index.html,51,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,12
resume/index.html,52,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,1
resume/index.html,53,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,5
resume/index.html,54,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,58
resume/index.html,55,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,8,23
resume/index.html,56,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,6,2
resume/index.html,57,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,4,2
resume/index.html,58,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,8
resume/index.html,59,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,0
resume/index.html,60,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,2,48
resume/index.html,61,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,5
resume/index.html,62,html,ef8f59fa,dayoungin-ucsd,2026-04-16,02:46:11,-07:00,2026-04-16T02:46:11-07:00,0,0
resume/index.html,63,html,406b107f,dayoungin-ucsd,2026-04-03,00:39:30,-07:00,2026-04-03T00:39:30-07:00,0,5
projects/projects.js,1,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,55
projects/projects.js,2,js,e9e60fa0,dayoungin-ucsd,2026-05-01,16:07:13,-07:00,2026-05-01T16:07:13-07:00,0,63
projects/projects.js,3,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,0
projects/projects.js,4,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,55
projects/projects.js,5,js,4020baba,dayoungin-ucsd,2026-04-24,11:52:32,-07:00,2026-04-24T11:52:32-07:00,0,0
